order_id,order_date,order_time,city,zone,rider_id,vehicle_type,order_type,distance_km,promised_delivery_mins,actual_delivery_mins,delay_mins,delivery_status,weather_condition,order_value_inr,delivery_attempts,rider_experience_yrs,rider_rating,gps_latitude,gps_longitude,city_cleaned,vehicle_type_cleaned,actual_delivery_mins_cleaned,zone_cleaned,order_time_dt,hour
ORD000116,2024-10-22,16:12,Ahmedabad,South,RID0104,auto,Apparel,12.09,60,89.9,29.9,Delayed,Clear,3638.61,1,2.1,4.2,23.692,68.2805,Ahmedabad,Auto,89.9,South,1900-01-01 16:12:00,16
ORD000117,2024-06-22,20:25,Hyderabad,,RID0074,Van,Electronics,13.79,90,125.5,35.5,Delayed,Rain,3784.09,2,7.7,4.6,13.2387,91.2257,Hyderabad,Van,125.5,,1900-01-01 20:25:00,20
ORD000118,2024-03-14,18:02,Jaipur,South,RID0036,bike,Food,13.72,120,131.6,11.6,Delayed,Clear,3693.18,1,4.6,4.3,18.672,69.4895,Jaipur,Bike,131.6,South,1900-01-01 18:02:00,18
ORD000119,2024-09-30,17:19,Chennai,Central,RID0049,AUTO,Apparel,3.18,60,67.1,7.1,Delayed,Partly Cloudy,1217.8,1,7.4,3.8,20.1029,96.3576,Chennai,Auto,67.1,Central,1900-01-01 17:19:00,17
ORD000120,2024-04-26,17:35,Ahmedabad,South,RID0054,AUTO,Grocery,12.79,60,92.9,32.9,Delayed,Rain,325.42,3,6.9,3.2,8.5878,79.442,Ahmedabad,Auto,92.9,South,1900-01-01 17:35:00,17
ORD000121,2024-10-31,07:39,Lucknow,South,RID0100,Cycle,Electronics,13.66,45,62.8,17.8,Delayed,Rain,1643.36,2,0.9,5.0,10.6498,71.0447,Lucknow,Cycle,62.8,South,1900-01-01 07:39:00,7
ORD000122,2024-10-28,15:10,Hyderabad,East,RID0144,auto,Documents,12.8,45,26.0,-19.0,On-Time,Clear,2656.3,1,0.7,3.8,21.7915,74.5786,Hyderabad,Auto,26.0,East,1900-01-01 15:10:00,15
ORD000123,2024-07-31,11:12,Mumbai,South,RID0085,BIKE,Apparel,3.62,90,99.8,9.8,Delayed,Clear,1320.85,1,5.0,4.1,14.1749,90.5589,Mumbai,Bike,99.8,South,1900-01-01 11:12:00,11
ORD000124,2024-04-13,10:56,Lucknow,East,,Auto,Grocery,4.17,90,125.2,35.2,Delayed,Rain,177.95,1,5.9,3.8,9.5938,77.8302,Lucknow,Auto,125.2,East,1900-01-01 10:56:00,10
ORD000125,2024-08-22,09:04,Bangalore,East,RID0038,cycle,Medicine,5.3,60,76.6,16.6,Delayed,Clear,4998.36,2,8.0,4.5,23.6431,92.2648,Bangalore,Cycle,76.6,East,1900-01-01 09:04:00,9
ORD000126,2024-01-15,12:28,delhi,West,RID0019,Auto,Documents,11.15,90,111.5,21.5,Delayed,Rain,1769.92,2,2.5,4.5,15.326,69.2805,Delhi,Auto,111.5,West,1900-01-01 12:28:00,12
ORD000127,2024-06-05,14:14,Lucknow,East,RID0032,Bike,Apparel,6.32,45,67.6,22.6,Delayed,Rain,4518.57,1,3.9,3.1,24.5523,73.855,Lucknow,Bike,67.6,East,1900-01-01 14:14:00,14
ORD000128,2024-10-24,16:08,Lucknow,West,RID0093,auto,Grocery,15.75,60,40.6,-19.4,On-Time,Clear,1048.27,1,6.9,3.8,23.3819,76.2425,Lucknow,Auto,40.6,West,1900-01-01 16:08:00,16
ORD000129,2024-07-12,13:16,Delhi,South,RID0087,auto,Food,15.06,30,22.0,-8.0,On-Time,Clear,439.87,2,3.4,4.8,17.6273,89.8103,Delhi,Auto,22.0,South,1900-01-01 13:16:00,13
ORD000130,2024-10-02,12:48,Pune,West,RID0060,auto,Medicine,4.03,60,75.3,15.3,Delayed,Clear,2646.22,2,7.7,3.9,24.1134,87.5521,Pune,Auto,75.3,West,1900-01-01 12:48:00,12
ORD000131,2024-02-10,21:39,Lucknow,West,RID0033,van,Documents,14.66,120,156.5,36.5,Delayed,Fog,2849.89,2,3.6,3.2,36.7467,79.631,Lucknow,Van,156.5,West,1900-01-01 21:39:00,21
ORD000132,2024-03-21,20:53,Pune,Central,RID0018,AUTO,Food,10.8,45,72.3,27.3,Delayed,Clear,4387.71,1,5.7,4.2,14.6726,70.6998,Pune,Auto,72.3,Central,1900-01-01 20:53:00,20
ORD000133,2024-09-11,19:11,Lucknow,,RID0138,AUTO,Electronics,15.35,90,134.3,44.3,Delayed,Rain,2561.0,2,7.4,3.4,24.2704,95.5908,Lucknow,Auto,134.3,,1900-01-01 19:11:00,19
ORD000134,2024-10-09,18:29,Ahmedabad,East,RID0056,van,Apparel,1.0,90,107.3,17.3,Delayed,Rain,555.95,1,1.2,4.1,25.8692,78.9665,Ahmedabad,Van,107.3,East,1900-01-01 18:29:00,18
ORD000135,2024-10-05,17:34,Jaipur,East,RID0069,auto,Medicine,6.94,30,45.8,15.8,Delayed,Clear,226.91,1,5.5,4.5,31.4178,90.1921,Jaipur,Auto,45.8,East,1900-01-01 17:34:00,17
ORD000136,2024-01-08,10:17,Hyderabad,South,RID0058,BIKE,Documents,17.42,60,37.1,-22.9,On-Time,Partly Cloudy,2297.61,1,1.3,4.9,22.8855,82.0259,Hyderabad,Bike,37.1,South,1900-01-01 10:17:00,10
ORD000137,2024-09-29,10:08,Hyderabad,East,RID0071,auto,Apparel,1.0,60,63.7,3.7,On-Time,Partly Cloudy,3525.96,2,6.3,3.0,25.1508,93.8102,Hyderabad,Auto,63.7,East,1900-01-01 10:08:00,10
ORD000138,2024-06-24,08:35,Bangalore,South,RID0020,AUTO,Electronics,15.91,60,77.3,17.3,Delayed,Clear,1844.19,1,7.8,3.3,35.358,83.6048,Bangalore,Auto,77.3,South,1900-01-01 08:35:00,8
ORD000139,2024-02-10,18:55,Mumbai,East,RID0037,Cycle,Grocery,1.15,60,76.6,16.6,Delayed,Partly Cloudy,1889.53,2,5.2,4.4,16.1897,85.2682,Mumbai,Cycle,76.6,East,1900-01-01 18:55:00,18
ORD000140,2024-01-28,17:00,Lucknow,North,RID0126,auto,Electronics,5.97,45,86.5,41.5,Delayed,Fog,2887.77,1,3.3,3.2,18.8349,85.4328,Lucknow,Auto,86.5,North,1900-01-01 17:00:00,17
ORD000141,2024-02-11,21:01,Hyderabad,,RID0031,bike,Food,2.88,60,38.1,-21.9,On-Time,Clear,2056.08,1,6.1,4.3,28.4011,79.2141,Hyderabad,Bike,38.1,,1900-01-01 21:01:00,21
ORD000142,2024-12-09,18:23,Jaipur,East,RID0005,Van,Apparel,8.27,90,67.7,-22.3,On-Time,Clear,994.33,1,4.7,3.5,11.1122,80.4915,Jaipur,Van,67.7,East,1900-01-01 18:23:00,18
ORD000143,2024-05-17,07:09,Mumbai,West,RID0103,AUTO,Apparel,15.6,60,59.6,-0.4,On-Time,Rain,4606.29,1,7.5,5.0,17.1578,75.2082,Mumbai,Auto,59.6,West,1900-01-01 07:09:00,7
ORD000144,2024-09-18,09:36,Delhi,East,RID0137,bike,Apparel,261.59,60,87.9,27.9,Delayed,Clear,3148.38,1,5.0,4.2,20.1579,69.8263,Delhi,Bike,87.9,East,1900-01-01 09:36:00,9
ORD000145,2024-02-15,09:53,Bangalore,South,RID0011,Bike,Apparel,6.44,90,87.6,-2.4,On-Time,Clear,194.85,1,1.1,3.6,36.9693,88.279,Bangalore,Bike,87.6,South,1900-01-01 09:53:00,9
ORD000146,2024-06-21,22:53,MUMBAI,Central,RID0034,BIKE,Medicine,9.01,60,80.8,20.8,Delayed,Fog,3806.73,1,4.7,3.5,30.9851,85.7038,Mumbai,Bike,80.8,Central,1900-01-01 22:53:00,22
ORD000147,2024-05-09,12:29,Ahmedabad,East,RID0030,bike,Apparel,5.05,30,11.5,-18.5,On-Time,Fog,3778.35,1,1.8,4.6,13.5835,89.4032,Ahmedabad,Bike,11.5,East,1900-01-01 12:29:00,12
ORD000148,2024-04-04,11:40,Pune,South,RID0100,Auto,Apparel,14.48,45,49.4,4.4,On-Time,Clear,1725.5,1,6.7,3.2,17.901,92.9121,Pune,Auto,49.4,South,1900-01-01 11:40:00,11
ORD000149,2024-11-20,09:49,Hydrabad,North,RID0123,van,Electronics,14.69,120,129.5,9.5,Delayed,Clear,3208.0,2,7.9,4.9,29.3509,94.6805,Hyderabad,Van,129.5,North,1900-01-01 09:49:00,9
ORD000150,2024-10-30,13:33,Pune,South,RID0142,auto,Grocery,4.08,90,103.3,13.3,Delayed,Clear,4553.53,1,0.9,3.4,29.8929,75.8055,Pune,Auto,103.3,South,1900-01-01 13:33:00,13
ORD000151,2024-11-27,16:00,Bangalore,West,,Van,Documents,17.58,45,80.7,35.7,Delayed,Fog,2918.4,2,5.3,4.6,29.2861,71.5211,Bangalore,Van,80.7,West,1900-01-01 16:00:00,16
ORD000152,2024-06-24,13:20,Pune,East,RID0146,cycle,Grocery,4.06,60,67.5,7.5,Delayed,Clear,1709.16,1,2.5,4.9,31.1667,77.9146,Pune,Cycle,67.5,East,1900-01-01 13:20:00,13
ORD000153,2024-11-23,07:04,Kolkata ,North,RID0003,Bike,Food,17.29,90,101.9,11.9,Delayed,Clear,433.71,1,6.9,4.9,14.6623,74.8199,Kolkata,Bike,101.9,North,1900-01-01 07:04:00,7
ORD000154,2024-05-23,07:51,Lucknow,West,RID0057,BIKE,Documents,5.13,90,85.4,-4.6,On-Time,Partly Cloudy,892.73,2,6.0,4.4,9.6389,90.8025,Lucknow,Bike,85.4,West,1900-01-01 07:51:00,7
ORD000155,2024-04-09,07:50,Bangalore,South,RID0025,Cycle,Medicine,11.99,90,93.1,3.1,On-Time,Partly Cloudy,1002.75,2,3.4,3.6,34.5363,91.642,Bangalore,Cycle,93.1,South,1900-01-01 07:50:00,7
ORD000156,2024-06-20,15:29,Lucknow,North,RID0084,Cycle,Food,14.27,60,56.5,-3.5,On-Time,Clear,1203.51,1,2.9,3.1,30.5214,88.1085,Lucknow,Cycle,56.5,North,1900-01-01 15:29:00,15
ORD000157,2024-05-17,15:17,Bangalore,,RID0033,AUTO,Apparel,8.51,90,129.3,39.3,Delayed,Partly Cloudy,1709.32,1,3.7,3.8,26.3146,70.0963,Bangalore,Auto,129.3,,1900-01-01 15:17:00,15
ORD000158,2024-11-17,21:29,chennai,South,RID0040,Auto,Apparel,2.63,90,76.5,-13.5,On-Time,Clear,2605.83,1,2.5,4.0,19.6421,96.8884,Chennai,Auto,76.5,South,1900-01-01 21:29:00,21
ORD000159,2024-08-24,07:10,Jaipur,North,RID0026,bike,Medicine,15.41,60,43.5,-16.5,On-Time,Clear,3596.57,1,5.6,5.0,,,Jaipur,Bike,43.5,North,1900-01-01 07:10:00,7
ORD000160,2024-02-09,16:36,Bangalore,,RID0052,Van,Grocery,0.66,90,87.8 mins,-2.2,On-Time,Clear,241.0,1,0.9,4.1,20.5663,90.1102,Bangalore,Van,87.8,,1900-01-01 16:36:00,16
ORD000161,2024-08-10,19:25,Kolkata,East,RID0095,Bike,Food,1.06,90,127.5,37.5,Delayed,Fog,1624.48,2,3.6,4.0,27.8663,90.8195,Kolkata,Bike,127.5,East,1900-01-01 19:25:00,19
ORD000162,2024-10-29,16:55,Kolkata,Central,RID0149,AUTO,Electronics,12.96,30,5.0,-25.0,On-Time,Clear,1134.85,1,7.2,4.8,28.909,93.613,Kolkata,Auto,5.0,Central,1900-01-01 16:55:00,16
ORD000163,2024-11-18,12:55,Jaipur,Central,,Bike,Electronics,11.15,60,110.7,50.7,Delayed,Rain,2720.9,3,3.2,3.5,18.846,96.4104,Jaipur,Bike,110.7,Central,1900-01-01 12:55:00,12
ORD000164,2024-06-24,08:35,Bangalore,South,RID0020,AUTO,Electronics,15.91,60,77.3,17.3,Delayed,Clear,1844.19,1,7.8,3.3,35.358,83.6048,Bangalore,Auto,77.3,South,1900-01-01 08:35:00,8
ORD000165,2024-02-12,15:05,Pune,East,RID0115,BIKE,Food,15.11,60,43.0,-17.0,On-Time,Partly Cloudy,2038.49,1,4.4,4.6,,,Pune,Bike,43.0,East,1900-01-01 15:05:00,15
ORD000166,2024-08-11,08:58,Jaipur,West,RID0146,van,Electronics,6.7,45,101.6,56.6,Delayed,Fog,183.58,1,7.4,3.8,,,Jaipur,Van,101.6,West,1900-01-01 08:58:00,8
ORD000167,2024-06-22,22:33,Hyderabad,West,,Van,Electronics,15.07,120,134.3,14.3,Delayed,Clear,4175.69,1,4.7,3.1,,,Hyderabad,Van,134.3,West,1900-01-01 22:33:00,22
ORD000168,2024-07-07,20:32,Pune,West,RID0081,Auto,Food,7.87,90,119.4,29.4,Delayed,Rain,1166.49,1,5.9,3.6,9.5636,74.9807,Pune,Auto,119.4,West,1900-01-01 20:32:00,20
ORD000169,2024-01-18,20:38,delhi,South,RID0086,Bike,Food,12.9,45,97.1 mins,52.1,Delayed,Fog,2692.19,2,6.9,4.4,11.6865,86.2468,Delhi,Bike,97.1,South,1900-01-01 20:38:00,20
ORD000170,2024-01-20,18:59,Lucknow,West,RID0083,BIKE,Electronics,9.52,60,59.8,-0.2,On-Time,Clear,1494.19,1,1.4,3.8,35.827,79.293,Lucknow,Bike,59.8,West,1900-01-01 18:59:00,18
ORD000171,2024-01-27,08:40,Jaipur,South,RID0115,Auto,Electronics,3.32,45,64.3,19.3,Delayed,Clear,1243.11,2,1.1,4.6,16.2807,78.3306,Jaipur,Auto,64.3,South,1900-01-01 08:40:00,8
ORD000172,2024-07-13,06:24,Delhi,East,RID0023,Cycle,Medicine,8.85,45,49.9,4.9,On-Time,Clear,1305.79,1,1.0,3.5,18.9838,89.6281,Delhi,Cycle,49.9,East,1900-01-01 06:24:00,6
ORD000173,2024-12-23,17:58,Pune,Central,RID0124,auto,Electronics,14.79,90,104.7,14.7,Delayed,Clear,4407.83,2,6.1,4.6,14.9536,69.9449,Pune,Auto,104.7,Central,1900-01-01 17:58:00,17
ORD000174,2024-04-18,14:42,Lucknow,North,RID0133,Auto,Grocery,16.99,45,48.9,3.9,On-Time,Clear,4271.53,1,3.3,4.9,25.8468,77.865,Lucknow,Auto,48.9,North,1900-01-01 14:42:00,14
ORD000175,2024-05-02,15:51,Kolkata,West,RID0141,Bike,Documents,17.27,60,100.6,40.6,Delayed,Rain,1710.69,1,0.4,4.2,13.9108,69.1326,Kolkata,Bike,100.6,West,1900-01-01 15:51:00,15
ORD000176,2024-09-04,17:02,Hyderabad,West,RID0121,Auto,Food,12.93,90,111.1,21.1,Delayed,Partly Cloudy,4757.01,1,6.2,3.6,29.2028,89.7354,Hyderabad,Auto,111.1,West,1900-01-01 17:02:00,17
ORD000177,2024-02-09,13:22,Bangaluru,North,RID0122,cycle,Electronics,1.69,60,71.3,11.3,Delayed,Clear,1972.07,3,7.6,3.4,29.0016,70.2655,Bangalore,Cycle,71.3,North,1900-01-01 13:22:00,13
ORD000178,2024-04-11,11:38,Chennai,Central,RID0090,Van,Grocery,12.98,60,70.4,10.4,Delayed,Rain,2282.17,1,5.3,3.5,25.6462,96.5843,Chennai,Van,70.4,Central,1900-01-01 11:38:00,11
ORD000179,2024-03-01,10:31, Ahmedabad,Central,RID0038,Cycle,Grocery,17.59,30,68.4,38.4,Delayed,Fog,4457.06,1,5.2,3.8,15.9934,92.4402,Ahmedabad,Cycle,68.4,Central,1900-01-01 10:31:00,10
ORD000180,2024-05-03,14:34,Lucknow,South,RID0039,AUTO,Electronics,2.49,60,78.4,18.4,Delayed,Partly Cloudy,1035.27,1,0.5,3.1,27.7701,74.9955,Lucknow,Auto,78.4,South,1900-01-01 14:34:00,14
ORD000181,2024-03-17,15:05,Mumbai,South,RID0022,auto,Food,0.71,30,56.6,26.6,Delayed,Clear,4371.43,1,0.7,4.1,31.5611,69.4073,Mumbai,Auto,56.6,South,1900-01-01 15:05:00,15
ORD000182,2024-08-04,14:02,chennai,Central,RID0051,cycle,Medicine,7.01,60,64.2,4.2,On-Time,Partly Cloudy,2512.72,1,5.3,4.5,12.5547,82.2401,Chennai,Cycle,64.2,Central,1900-01-01 14:02:00,14
ORD000183,2024-10-06,13:31,Chennai,East,RID0068,Auto,Documents,13.85,60,50.7,-9.3,On-Time,Partly Cloudy,1463.66,1,6.4,4.7,8.2187,86.9112,Chennai,Auto,50.7,East,1900-01-01 13:31:00,13
ORD000184,2024-01-30,13:02,Chennai,West,RID0017,Van,Electronics,3.08,90,93.9,3.9,On-Time,Clear,4872.72,1,4.4,4.4,30.7978,73.5721,Chennai,Van,93.9,West,1900-01-01 13:02:00,13
ORD000185,2024-10-10,15:04,Bangaluru,North,RID0141,auto,Electronics,16.04,90,73.5,-16.5,On-Time,Clear,748.43,1,2.0,3.8,21.5772,77.9772,Bangalore,Auto,73.5,North,1900-01-01 15:04:00,15
ORD000186,2024-08-30,14:41,Chennai,North,RID0081,cycle,Medicine,8.4,60,83.6,23.6,Delayed,Rain,3672.93,1,1.5,4.8,29.2842,80.8954,Chennai,Cycle,83.6,North,1900-01-01 14:41:00,14
ORD000187,2024-05-18,21:29,Pune,East,RID0077,bike,Food,14.22,30,32.2,2.2,On-Time,Clear,3743.64,2,3.2,3.6,30.8904,78.029,Pune,Bike,32.2,East,1900-01-01 21:29:00,21
ORD000188,2024-01-19,12:18,Hyderabad,South,RID0083,Cycle,Electronics,2.85,60,52.9,-7.1,On-Time,Clear,564.89,1,4.3,3.1,8.7638,80.8545,Hyderabad,Cycle,52.9,South,1900-01-01 12:18:00,12
ORD000189,2024-11-16,12:27,Hyderabad,Central,RID0147,cycle,Electronics,17.64,60,43.6,-16.4,On-Time,Clear,3735.97,2,6.4,5.0,26.6419,90.2257,Hyderabad,Cycle,43.6,Central,1900-01-01 12:27:00,12
ORD000190,2024-06-24,09:43,Mumbai,Central,RID0036,cycle,Electronics,0.77,30,28.8,-1.2,On-Time,Clear,93.89,1,6.6,4.4,30.8579,72.6277,Mumbai,Cycle,28.8,Central,1900-01-01 09:43:00,9
ORD000191,2024-12-21,10:45,MUMBAI,South,RID0051,Bike,Documents,6.53,60,42.5,-17.5,On-Time,Clear,2445.32,1,6.5,3.1,15.0829,86.6767,Mumbai,Bike,42.5,South,1900-01-01 10:45:00,10
ORD000192,2024-02-02,16:17,Kolkata,South,,cycle,Documents,0.64,90,62.0 mins,-28.0,On-Time,Partly Cloudy,1096.79,2,2.7,4.8,12.8245,93.4419,Kolkata,Cycle,62.0,South,1900-01-01 16:17:00,16
ORD000193,2024-02-01,10:33, Ahmedabad,South,RID0081,auto,Food,3.2,60,90.6,30.6,Delayed,Clear,98.55,1,7.3,3.6,10.5652,73.387,Ahmedabad,Auto,90.6,South,1900-01-01 10:33:00,10
ORD000194,2024-08-07,12:31,Delhi,South,RID0141,AUTO,Grocery,13.92,90,115.0,25.0,Delayed,Rain,3770.7,1,7.1,3.3,8.5381,70.9708,Delhi,Auto,115.0,South,1900-01-01 12:31:00,12
ORD000195,2024-05-29,08:52,Jaipur,West,RID0030,Bike,Apparel,9.83,90,97.6,7.6,Delayed,Partly Cloudy,3047.84,1,1.9,4.8,15.7502,82.2529,Jaipur,Bike,97.6,West,1900-01-01 08:52:00,8
ORD000196,2024-04-06,06:45,Pune,South,RID0006,Auto,Medicine,0.6,60,61.2,1.2,On-Time,Clear,3855.9,1,4.6,4.9,17.6883,92.6847,Pune,Auto,61.2,South,1900-01-01 06:45:00,6
ORD000197,2024-06-01,15:45,MUMBAI,West,RID0094,BIKE,Food,12.84,90,63.4,-26.6,On-Time,Clear,3345.62,1,4.7,4.3,36.7081,96.3608,Mumbai,Bike,63.4,West,1900-01-01 15:45:00,15
ORD000198,2024-01-27,10:10,Lucknow,West,RID0067,Van,Food,10.51,30,30.1,0.1,On-Time,Rain,120.64,1,4.4,4.0,14.4267,79.828,Lucknow,Van,30.1,West,1900-01-01 10:10:00,10
ORD000199,2024-03-01,08:30,Kolkata,South,RID0075,van,Grocery,12.37,90,91.0,1.0,On-Time,Clear,470.23,1,4.5,4.8,29.6955,92.9506,Kolkata,Van,91.0,South,1900-01-01 08:30:00,8
ORD000200,2024-11-06,10:26,Delhi,Central,RID0086,bike,Documents,7.48,45,102.9,57.9,Delayed,Rain,4483.93,2,0.9,3.6,22.6181,78.6938,Delhi,Bike,102.9,Central,1900-01-01 10:26:00,10
ORD000201,2024-07-31,09:20,Jaipur,Central,RID0015,auto,Medicine,15.43,30,46.9,16.9,Delayed,Partly Cloudy,1144.12,1,1.0,4.9,25.242,79.8086,Jaipur,Auto,46.9,Central,1900-01-01 09:20:00,9
ORD000202,2024-02-14,08:03,Mumbai,North,RID0002,van,Documents,17.98,45,57.2,12.2,Delayed,Clear,4334.91,1,3.1,4.7,,,Mumbai,Van,57.2,North,1900-01-01 08:03:00,8
ORD000203,2024-01-24,07:35,Pune,South,RID0023,bike,Food,3.3,30,39.9,9.9,Delayed,Rain,2489.16,1,3.0,3.2,10.4514,96.8565,Pune,Bike,39.9,South,1900-01-01 07:35:00,7
ORD000204,2024-06-06,17:49,Bangalore,North,RID0091,BIKE,Grocery,17.88,45,104.5,59.5,Delayed,Fog,491.23,1,4.3,4.1,25.5323,94.2491,Bangalore,Bike,104.5,North,1900-01-01 17:49:00,17
ORD000205,2024-08-29,17:24,Chennai,West,RID0051,cycle,Medicine,12.18,45,41.9,-3.1,On-Time,Clear,4952.49,1,3.5,4.9,30.0554,69.3576,Chennai,Cycle,41.9,West,1900-01-01 17:24:00,17
ORD000206,2024-02-20,12:40,Pune,Central,RID0145,cycle,Food,12.21,60,92.3,32.3,Delayed,Rain,1629.54,1,3.3,3.4,24.0766,80.9288,Pune,Cycle,92.3,Central,1900-01-01 12:40:00,12
ORD000207,2024-02-16,19:06,Lucknow,South,RID0059,bike,Medicine,12.83,45,62.3,17.3,Delayed,Clear,3301.2,1,4.3,4.7,36.9177,71.1971,Lucknow,Bike,62.3,South,1900-01-01 19:06:00,19
ORD000208,2024-10-30,07:27,Delhi,Central,RID0104,Cycle,Electronics,12.19,90,118.9,28.9,Delayed,Fog,1137.24,1,7.6,3.5,21.1377,72.3236,Delhi,Cycle,118.9,Central,1900-01-01 07:27:00,7
ORD000209,2024-10-01,06:40,Ahmedabad,South,RID0045,Bike,Medicine,4.95,45,68.3,23.3,Delayed,Rain,2896.91,1,4.3,3.1,9.9075,84.5466,Ahmedabad,Bike,68.3,South,1900-01-01 06:40:00,6
ORD000210,2024-12-15,07:02,MUMBAI,,RID0122,AUTO,Grocery,9.82,90,105.4,15.4,Delayed,Clear,1446.2,1,4.4,4.2,18.7367,77.8083,Mumbai,Auto,105.4,,1900-01-01 07:02:00,7
ORD000211,2024-06-27,06:26,Ahmedabad,North,RID0145,Auto,Documents,16.27,60,58.9,-1.1,On-Time,Clear,1723.63,1,7.4,4.1,18.1559,93.1902,Ahmedabad,Auto,58.9,North,1900-01-01 06:26:00,6
ORD000212,2024-07-17,17:59,Jaipur,North,RID0054,cycle,Food,5.75,30,43.3,13.3,Delayed,Clear,1085.47,1,7.8,4.4,31.9377,70.4422,Jaipur,Cycle,43.3,North,1900-01-01 17:59:00,17
ORD000213,2024-07-05,13:28,Ahmedabad,North,RID0056,van,Grocery,5.92,45,26.1,-18.9,On-Time,Clear,420.18,1,0.3,3.6,36.7929,69.8503,Ahmedabad,Van,26.1,North,1900-01-01 13:28:00,13
ORD000214,2024-10-26,07:44,Hyderabad,North,RID0136,Auto,Food,0.87,60,89.1,29.1,Delayed,Clear,3778.82,1,4.1,4.0,,,Hyderabad,Auto,89.1,North,1900-01-01 07:44:00,7
ORD000215,2024-02-28,09:31,Delhi,South,RID0021,van,Documents,5.9,120,155.9,35.9,Delayed,Clear,2010.8,1,3.4,4.3,16.334,92.1625,Delhi,Van,155.9,South,1900-01-01 09:31:00,9
ORD000216,2024-09-26,21:00,Jaipur,South,RID0141,AUTO,Documents,17.08,60,50.9,-9.1,On-Time,Partly Cloudy,1571.88,1,6.1,4.4,23.4537,84.7314,Jaipur,Auto,50.9,South,1900-01-01 21:00:00,21
ORD000217,2024-07-18,16:24,Ahmedabad,West,,AUTO,Documents,17.99,60,66.5,6.5,Delayed,Clear,2955.78,1,2.6,3.7,11.4736,86.8152,Ahmedabad,Auto,66.5,West,1900-01-01 16:24:00,16
ORD000218,2024-05-28,07:00,Pune,South,RID0033,Auto,Grocery,13.03,45,71.7,26.7,Delayed,Rain,3774.19,3,0.9,4.7,11.3711,80.4988,Pune,Auto,71.7,South,1900-01-01 07:00:00,7
ORD000219,2024-02-22,18:32,Pune,West,RID0025,auto,Documents,8.08,90,109.3,19.3,Delayed,Clear,159.59,2,4.9,3.9,10.5432,86.557,Pune,Auto,109.3,West,1900-01-01 18:32:00,18
ORD000220,2024-09-14,19:51,Lucknow,North,RID0053,cycle,Electronics,0.94,45,55.0,10.0,Delayed,Clear,1920.53,1,3.2,3.7,13.231,82.4249,Lucknow,Cycle,55.0,North,1900-01-01 19:51:00,19
ORD000221,2024-09-11,12:44,chennai,South,RID0140,Cycle,Grocery,15.21,60,72.8,12.8,Delayed,Partly Cloudy,1772.36,3,3.2,4.7,35.1036,78.419,Chennai,Cycle,72.8,South,1900-01-01 12:44:00,12
ORD000222,2024-10-12,07:00,Mumbai,South,RID0064,bike,Medicine,8.39,60,115.6,55.6,Delayed,Fog,1150.84,2,1.4,4.3,34.8698,85.4525,Mumbai,Bike,115.6,South,1900-01-01 07:00:00,7
ORD000223,2024-05-15,10:59,Hyderabad,Central,RID0137,BIKE,Food,8.24,90,81.8,-8.2,On-Time,Clear,1965.65,2,5.0,3.5,36.2086,78.1547,Hyderabad,Bike,81.8,Central,1900-01-01 10:59:00,10
ORD000224,2024-08-14,16:17,Jaipur,West,RID0027,Van,Food,7.62,60,45.6,-14.4,On-Time,Clear,4717.63,1,0.6,4.8,27.4499,91.1159,Jaipur,Van,45.6,West,1900-01-01 16:17:00,16
ORD000225,2024-03-28,06:02,chennai,,RID0059,BIKE,Food,10.4,90,121.0,31.0,Delayed,Clear,1741.43,1,2.4,4.3,,,Chennai,Bike,121.0,,1900-01-01 06:02:00,6
ORD000226,2024-08-17,11:10,Kolkata,North,RID0032,Bike,Medicine,8.0,60,56.5,-3.5,On-Time,Clear,3819.35,1,4.3,3.2,28.1133,96.6744,Kolkata,Bike,56.5,North,1900-01-01 11:10:00,11
ORD000227,2024-05-01,07:47,Pune,West,RID0052,Bike,Electronics,12.55,120,123.0,3.0,On-Time,Partly Cloudy,4800.77,1,3.5,4.8,14.5367,86.6197,Pune,Bike,123.0,West,1900-01-01 07:47:00,7
ORD000228,2024-04-27,18:05,delhi,North,RID0005,Van,Food,15.12,60,67.9,7.9,Delayed,Partly Cloudy,1904.79,1,2.6,4.0,30.8218,75.169,Delhi,Van,67.9,North,1900-01-01 18:05:00,18
ORD000229,2024-06-06,15:08,Lucknow,East,RID0139,BIKE,Documents,3.96,60,85.9,25.9,Delayed,Clear,663.81,1,6.0,4.7,22.6761,95.0557,Lucknow,Bike,85.9,East,1900-01-01 15:08:00,15
ORD000230,2024-10-12,06:52,Lucknow,East,RID0097,Cycle,Grocery,2.64,45,29.4,-15.6,On-Time,Partly Cloudy,4368.43,1,5.8,3.5,17.2801,82.8421,Lucknow,Cycle,29.4,East,1900-01-01 06:52:00,6
ORD000231,2024-04-22,21:14,Hyderabad,East,,bike,Food,4.15,45,36.2,-8.8,On-Time,Clear,1075.21,2,3.0,4.5,30.6176,86.58,Hyderabad,Bike,36.2,East,1900-01-01 21:14:00,21
ORD000232,2024-06-09,13:16,Pune,West,RID0084,cycle,Electronics,14.63,90,82.4,-7.6,On-Time,Clear,307.37,1,5.6,4.4,22.6188,68.1469,Pune,Cycle,82.4,West,1900-01-01 13:16:00,13
